"(G10010) Gridded Monthly Sea Ice Extent and Concentration, 1850 Onward, Version 2 - Daily Ice Extent by Region in Square Kilometers on the 15th of each month",,,,,,,,,,,,,,,,,
YYYYDDD,Northern_Hemisphere,Beaufort_Sea,Chukchi_Sea,East_Siberian_Sea,Laptev_Sea,Kara_Sea,Barents_Sea,Greenland_Sea,Baffin_Bay_Gulf_of_St._Lawrence,Canadian_Archipelago,Hudson_Bay,Central_Arctic,Bering_Sea,Baltic_Sea,Sea_of_Okhotsk,Yellow_Sea,Cook_Inlet
1862015,15653183.03,1061363.42,958779.67,1085864.77,892614.79,937165.12,860795.97,840943.58,1760007.59,864497.59,1267354.07,3213933.46,957953.79,91808.2,857997.04,0,866.16
1862046,16529555.92,1061363.42,958779.67,1085864.77,892614.79,937165.12,896135.45,938691,2032779.34,864497.59,1267354.07,3216316.32,935758.35,119324.45,1321103.15,0,0
1862074,16464375.01,1061907.23,958779.67,1085864.77,887794.9,925237.15,1025017.96,1249568.81,1790092.49,863327.56,1265801.17,3215959.05,1255975.17,158065.57,720917.91,0,0
1862105,16295922.06,1061907.23,958779.67,1085864.77,888444.52,925237.15,1042048.02,1283728.78,1602965.11,863327.56,1265801.17,3215959.05,1249003.42,145604.27,707185.72,0,0
1862135,15996315.63,1061907.23,954779.79,1085864.77,888012.52,925237.15,1058675.83,1230683.67,1550722.4,863327.56,1265801.17,3216316.32,1253041.66,35742.07,606137.89,0,0
1862166,13985414.55,1061635.32,958779.67,1085864.77,877613.31,933047.67,875316,812550.32,976947.23,865175.24,1265143.51,3216316.32,955956.89,0,101002.7,0,0
1862196,12511177.45,1061907.23,947285.76,1085864.77,887148.51,913319.15,450438.2,852727.7,808426.89,832471.85,1098805.35,3215959.05,244368.6,0,112388.78,0,0
1862227,9192978.6,1034436.07,803337.1,1075327.09,620892.22,563009.83,134355.84,401785.76,259418.34,823334.64,266351.36,3200054.76,2511.75,0,8098.23,0,0
1862258,9476823.8,1026320,785641.18,1060835.48,847579.67,495108.45,201765.4,485242.31,292753.42,853149.13,202545.42,3214128.71,11689.03,0,0,0,0
1862288,10553589.14,1061907.23,872496.07,1085864.77,886716.51,786665.37,323182.65,642063.25,493910.92,863327.56,239783.28,3215959.05,81646.88,0,0,0,0
1862319,11739303.95,1061363.42,958779.67,1085864.77,892614.79,937165.12,685867.61,692562.59,652473.24,864497.59,473684.78,3216316.32,132683.75,0,85364.72,0,0
1862349,14373027.13,1061363.42,958779.67,1085864.77,892614.79,937165.12,977552.15,932402.04,962612.52,864497.59,1267354.07,3216316.32,594015.34,98992.2,523431.53,0,0
1863015,15824618.06,1061363.42,958779.67,1085864.77,892614.79,937165.12,975231.71,1016210,1758486.53,864497.59,1267354.07,3216316.32,723814.03,89467.55,976214.68,0,0
1863046,16699535.95,1061363.42,958779.67,1085864.77,892614.79,937165.12,949231.56,1056884.94,2037860.03,864497.59,1267354.07,3216316.32,921496.88,130705.66,1315277.15,0,0
1863074,16400907.33,1061907.23,958779.67,1085864.77,887794.9,925237.15,1068193.17,1248324.13,1686964.48,863327.56,1265801.17,3215959.05,1207964.63,194977.14,729746.67,0,0
1863105,16400852.4,1061907.23,958779.67,1085864.77,888012.52,925237.15,1063881.34,1294600.45,1643630.34,863327.56,1265801.17,3215959.05,1279811.83,150221.31,703752.4,0,0
1863135,15308350.83,1061635.32,952038.94,1085864.77,891737.87,933047.67,1080526.7,985856.71,1387759.7,865373.4,1266729.21,3216197.23,1123138.27,32444.13,425935.32,0,0
1863166,14475698.97,1061907.23,958779.67,1085864.77,888012.52,925237.15,776728.3,1117043.19,1364491.61,863327.56,1266116.68,3216316.32,706465.31,0,245343.06,0,0
1863196,11705484.91,1049790.51,911759.3,1085864.77,891737.87,875843.51,382185.39,602050.66,714886.26,860430.45,933053.52,3214062.55,171801.9,0,11952.62,0,0
1863227,9905436.54,1061907.23,773064.14,1084280.72,885436.68,620532.19,270968.92,488021.4,417683.97,820770.45,251307.51,3215959.05,2505.6,0,12933.09,0,0
1863258,8794510.75,1029353.91,716860.49,1024481.49,686030.26,411701.67,152299.63,444183.59,185276.57,733639.75,196489.08,3214128.71,0,0,0,0,0
1863288,10403408.32,1061907.23,904448.51,1085864.77,887580.51,838042.2,327863.76,516580.1,465992.9,861993.4,156385.06,3215959.05,80725.22,0,0,0,0
1863319,11761714.99,1061363.42,926072.76,1085864.77,892614.79,936396.88,660964.77,643436.56,718273.67,864497.59,599186.56,3216316.32,110322.15,0,46339.15,0,0
1863349,14451121.15,1061363.42,958779.67,1085864.77,892614.79,937165.12,972764.86,917576.74,1123825.08,864497.59,1267354.07,3216316.32,530772.73,99376.71,522783.69,0,0
1864015,15824618.06,1061363.42,958779.67,1085864.77,892614.79,937165.12,975231.71,1016210,1758486.53,864497.59,1267354.07,3216316.32,723814.03,89467.55,976214.68,0,0
1864046,16699535.95,1061363.42,958779.67,1085864.77,892614.79,937165.12,949231.56,1056884.94,2037860.03,864497.59,1267354.07,3216316.32,921496.88,130705.66,1315277.15,0,0
1864075,17223002.75,1061635.32,958779.67,1085864.77,891737.87,933047.67,1144523.78,1126042.38,2045522.76,865373.4,1266729.21,3216197.23,989364.11,216102.2,1421435.09,0,0
1864106,16260015.68,1061907.23,958779.67,1085864.77,888012.52,925237.15,1037181.83,1221856.38,1610732.12,863327.56,1265801.17,3215959.05,1270778.88,153722.7,700789.04,0,0
1864136,15324404.34,1061907.23,955395.4,1085864.77,888012.52,925237.15,993832.88,1044171.05,1426431.31,863327.56,1265801.17,3215959.05,1005072.64,35256.89,558069.13,0,0
1864167,14505557.25,1061907.23,958779.67,1085864.77,888012.52,925237.15,775360.86,1074639.33,1281487.91,863327.56,1265801.17,3216316.32,790646.31,0,318110.84,0,0
1864197,12140865.87,1044410.6,947311.05,1085864.77,890910.74,908878.98,328785.91,612189.48,876513.82,863018.7,1195318.13,3213801.1,158587.43,0,15209.58,0,0
1864228,10664942.79,1061907.23,933481.55,1085864.77,877645.21,769168.66,378789.86,818139.77,441761.88,783070.94,263559.5,3215959.05,3755.32,0,31773.45,0,0
1864259,9110127.61,1050796.39,855634.01,1085589.71,701564.05,431426.3,183139.02,535624.78,114951.22,719917.51,203106.1,3215959.05,12353.87,0,0,0,0
1864289,10334774.54,1061635.32,879393.8,1085864.77,888012.52,868065.69,325591.55,466450.18,453770.84,859279.59,163938.42,3215959.05,66747.2,0,0,0,0
1864320,11761714.99,1061363.42,926072.76,1085864.77,892614.79,936396.88,660964.77,643436.56,718273.67,864497.59,599186.56,3216316.32,110322.15,0,46339.15,0,0
1864350,14451121.15,1061363.42,958779.67,1085864.77,892614.79,937165.12,972764.86,917576.74,1123825.08,864497.59,1267354.07,3216316.32,530772.73,99376.71,522783.69,0,0
1865015,15701953.28,1061363.42,958779.67,1085864.77,892614.79,937165.12,988402.11,1037505.85,1519906.67,864497.59,1267354.07,3216316.32,772327.29,97587.29,1001030.51,0,0
1865046,16721788.81,1061363.42,958779.67,1085864.77,892614.79,937165.12,1069121.37,1023060.36,1913816.48,864497.59,1267354.07,3216316.32,950376.84,139551.25,1340093.89,0,0
1865074,16489632.29,1061907.23,958779.67,1085864.77,887794.9,925237.15,1025017.96,1274826.08,1790092.49,863327.56,1265801.17,3215959.05,1255975.17,158065.57,720917.91,0,0
1865105,16366540.44,1061907.23,958779.67,1085864.77,888012.52,926474.54,1196178.47,1251007.65,1610732.12,863327.56,1265801.17,3215959.05,1188389.64,153722.7,700317.73,0,0
1865135,15456836.94,1061907.23,953551.66,1085864.77,887791.67,925237.15,1192930.54,922288.33,1488357.59,863327.56,1265801.17,3215959.05,1025151.93,31490.76,537111.92,0,0
1865166,14322872.02,1061635.32,942320.25,1085864.77,887346.74,919704.51,1060263.78,922897.51,1269382.18,846741.4,1264245.19,3214818.11,716989.81,0,130596.85,0,0
1865196,12461562.29,1061635.32,935677.33,1085864.77,885839.57,646555.64,465244.95,646807.97,1001628.68,846741.4,1097556.28,3215165.39,572779.39,0,0,0,0
1865227,10650770.63,1061635.32,889604.73,1085864.77,856947.3,689108.99,398583.15,895997.78,440601.29,829603.73,271146.66,3202772.08,0,0,28839.23,0,0
1865258,9503711.94,1041197.8,837822.75,1062988.21,878479.49,467951.51,220598.03,429621.3,256404.44,841578.13,199922.75,3213850.68,53231.25,0,0,0,0
1865288,10226587.91,1061635.32,761537.21,1085864.77,892614.79,862786.42,339593.89,438329.49,478704.96,859074.53,160174.04,3215959.05,70247.83,0,0,0,0
1865319,11965318.8,1061363.42,956629.71,1085864.77,892614.79,937165.12,613113.6,580811.64,767316.74,864497.59,713328.57,3212980.26,175471.83,0,104095.17,0,0
1865349,14219147.3,1061363.42,958779.67,1085864.77,892614.79,937165.12,877756.96,674560.74,1154378.33,864497.59,1267354.07,3216316.32,644269.93,109348.87,474811.11,0,0
1866015,15824618.06,1061363.42,958779.67,1085864.77,892614.79,937165.12,975231.71,1016210,1758486.53,864497.59,1267354.07,3216316.32,723814.03,89467.55,976214.68,0,0
1866046,16699535.95,1061363.42,958779.67,1085864.77,892614.79,937165.12,949231.56,1056884.94,2037860.03,864497.59,1267354.07,3216316.32,921496.88,130705.66,1315277.15,0,0
1866074,16389947.42,1061907.23,958779.67,1085864.77,887794.9,929222.72,1065393.55,1238554.94,1690968.81,863327.56,1265801.17,3216316.32,1193747.25,194977.14,737225.79,0,0
1866105,16297502.91,1061907.23,958779.67,1085864.77,888012.52,929222.72,1063670.2,1288249.92,1610732.12,863327.56,1265801.17,3216316.32,1211041.37,153722.7,700789.04,0,0
1866135,14850864.06,1061907.23,954779.79,1085864.77,889971.08,929222.72,942628.15,1052309.9,1456783.49,863327.56,1265801.17,3216316.32,705485.59,29797.29,396603.4,0,0
1866166,13770032.24,1061635.32,947121.49,1085864.77,887346.74,822907.91,659838.07,1011858.78,1248723.99,846741.4,1263929.68,3216316.32,587085.33,0,130596.85,0,0
1866196,11786697.68,1059839.59,935918.41,1085864.77,867342.83,876453.35,391418.76,590427.23,627305.1,856601.65,1097303.96,3213539.66,163761.05,0,20855.72,0,0
1866227,10961346.9,1061635.32,885858.27,1081324.43,858889.11,703925.3,403925.63,636020.21,763105.28,846741.4,505038.23,3214818.11,0,0,0,0,0
1866258,9480907.81,1028231.65,806987.62,1062096.92,885647.83,479814.2,224402.1,460088.63,243110.34,848480.87,206833.46,3213433.65,21714.94,0,0,0,0
1866288,10167203.96,1061635.32,714233.54,1085589.71,892614.79,862786.42,339593.89,438329.49,478704.96,859074.53,160174.04,3215959.05,58442.61,0,0,0,0
1866319,11965318.8,1061363.42,956629.71,1085864.77,892614.79,937165.12,613113.6,580811.64,767316.74,864497.59,713328.57,3212980.26,175471.83,0,104095.17,0,0
1866349,14219147.3,1061363.42,958779.67,1085864.77,892614.79,937165.12,877756.96,674560.74,1154378.33,864497.59,1267354.07,3216316.32,644269.93,109348.87,474811.11,0,0
1867015,15614072.64,1061363.42,958779.67,1085864.77,892614.79,937165.12,926679.01,759101.15,1771349.13,864497.59,1267354.07,3216316.32,792889.09,109779.71,970253.21,0,0
1867046,16585731.47,1061363.42,958779.67,1085864.77,892614.79,937165.12,970161.48,877561.69,2117098.6,864497.59,1267354.07,3216316.32,932093.1,236240,1166812.43,0,0
1867074,16330995.09,1061907.23,958779.67,1085864.77,887794.9,925237.15,1045328.78,1277090.36,1673717.04,863327.56,1265801.17,3215959.05,1187060.08,145526.34,737535.39,0,0
1867105,16462941.02,1061635.32,958779.67,1085864.77,891737.87,931810.28,1020475.11,1140583.55,1722687.19,865373.4,1266729.21,3216316.32,1005966.68,232968.38,1061947.66,0,0
1867135,15007145.91,1061907.23,955086.04,1085864.77,889971.08,929222.72,867518.71,909354.36,1527179.74,863327.56,1265801.17,3216316.32,680799.67,31827.64,722903.29,0,0
1867166,14646160.91,1061907.23,912089.21,1085864.77,887791.67,929222.72,981547.18,1137719.65,1304408.36,863327.56,1266116.68,3216316.32,716193.59,0,283590.38,0,0
1867196,12001086.04,1061635.32,931627.18,1085864.77,891737.87,912033.29,335875.62,606551.08,791775.09,863018.7,1190053.96,3216197.23,104932.63,0,9717.7,0,0
1867227,10479803.42,1061635.32,842857.96,1081324.43,858889.11,681758.3,156720.16,486151.73,763105.28,846741.4,486963.7,3211084.82,2505.6,0,0,0,0
1867258,9290729.86,1028231.65,748285.79,1058155.34,885647.83,471241.8,73480.56,454460.62,325150.63,849412.23,208052.48,3180320.73,8224.62,0,0,0,0
1867288,10242352.93,1061366.57,743521.99,1084843.7,891952.25,770173.19,454632.45,512108.17,467625.57,860990.79,179958.64,3215114.02,0,0,0,0,0
1867319,12326824.85,1061363.42,953001.09,1085864.77,892614.79,937165.12,750426.61,766373.65,829443.94,864497.59,775056.08,3216316.32,118601.08,0,76034.79,0,0
1867349,14700296.84,1061363.42,958779.67,1085864.77,892614.79,937165.12,974867.63,959387.34,1269221.85,864497.59,1267354.07,3216316.32,524601.8,98992.2,589204.66,0,0
1868015,15635834.95,1061363.42,958779.67,1085864.77,892614.79,937165.12,951075.05,1068828.68,1450462.63,864497.59,1267354.07,3216316.32,750839,159512.83,971095.4,0,0
1868046,16772291.91,1061363.42,958779.67,1085864.77,892614.79,937165.12,1054676.46,1013509.55,1775670.98,864497.59,1267354.07,3216316.32,908054.14,226135.5,1510223.93,0,0
1868075,16980682.45,1061635.32,958779.67,1085864.77,891737.87,933047.67,1148830.75,1138333.45,1739271.32,865373.4,1266729.21,3216316.32,927656.07,200420.89,1546620.14,0,0
1868106,16319739.92,1061907.23,958779.67,1085864.77,888012.52,925237.15,1030798.69,1327834.67,1610732.12,863327.56,1265801.17,3216316.32,1230550.71,153722.7,700789.04,0,0
1868136,14908432.84,1061635.32,954167.27,1085864.77,892614.79,933047.67,1108904.46,923937.27,1163865.64,865373.4,1263483.97,3216316.32,974417.57,37777.21,426961.59,0,0
1868167,14643066.28,1061907.23,958779.67,1085864.77,888012.52,926474.54,791366.97,960628.92,1228713.85,863327.56,1265801.17,3216316.32,989714.31,0,406092.86,0,0
1868197,12587691.02,972961.9,910518.26,1085864.77,868191.82,852834.83,519019.92,713469.63,704105.77,862469.32,983336.63,3216316.32,875808.09,0,22728.16,0,0
1868228,10586189.81,1057848.11,929115.27,1083986.67,881035.03,766870.92,233388.55,898889.19,431079.89,781044.54,259662.54,3216316.32,10742.52,0,36144.67,0,0
1868259,9489026.23,1059222.88,907091.13,1085864.77,711631.02,433532.18,260579.67,586769.22,228787.41,762703.07,207855.17,3215959.05,28965.06,0,0,0,0
1868289,10509410.11,1061635.32,916441.27,1085864.77,887148.51,856756.21,363726.57,605078.71,478206.54,859724.39,153727.15,3215959.05,25076.04,0,0,0,0
1868320,11739303.95,1061363.42,958779.67,1085864.77,892614.79,937165.12,685867.61,692562.59,652473.24,864497.59,473684.78,3216316.32,132683.75,0,85364.72,0,0
1868350,14373027.13,1061363.42,958779.67,1085864.77,892614.79,937165.12,977552.15,932402.04,962612.52,864497.59,1267354.07,3216316.32,594015.34,98992.2,523431.53,0,0
1869015,16082981.5,1061363.42,958779.67,1085864.77,892614.79,937165.12,937823.61,1030458.48,1730079.34,864497.59,1267354.07,3214267.94,642015.38,351385.77,1109245.95,0,0
1869046,16935087.63,1061363.42,958779.67,1085864.77,892614.79,937165.12,1117457.92,1075938.81,1922517.98,864497.59,1267354.07,3216316.32,732087.65,409902.37,1393161.55,0,0
1869074,17175873.16,1061635.32,958779.67,1085864.77,891737.87,933047.67,1021634.84,1092192.74,2002803.93,865373.4,1266729.21,3216197.23,929663.59,441332.05,1408815.27,0,0
1869105,16386329.26,1061635.32,958779.67,1085864.77,891737.87,931810.28,1030798.69,1147202.21,1615415.29,865373.4,1266729.21,3216197.23,964604.66,239867.62,1110247.45,0,0
1869135,15410378.13,1061635.32,954164.18,1085864.77,891737.87,933047.67,1099607.66,918406.08,1357832.85,865373.4,1266729.21,3216316.32,919734.48,101096.01,738766.72,0,0
1869166,14258652.18,1061635.32,958779.67,1085864.77,887346.74,927886.6,730756.04,947134.45,1240786.5,846741.4,1264245.19,3216316.32,963227.18,0,127866.4,0,0
1869196,12527647.08,1061635.32,955707.84,1085864.77,885839.57,730000.85,579793.35,944794.12,1001628.68,846741.4,1107733.97,3216316.32,111525.29,0,0,0,0
1869227,9710537.8,931799.27,915606.03,986618.43,740411.71,656088.2,376883.12,567800.1,186458.55,807549.49,311282.73,3216197.23,5679.1,0,8098.23,0,0
1869258,8580448.9,950919.15,862426.52,983448.21,669765.59,353654.96,134648,418795.11,101002.56,773302.69,85028.44,3207662.6,39729.46,0,0,0,0
1869288,10278280,1061635.32,809590.15,1085864.77,887580.51,860151.96,348105.92,502010.89,458555.07,858175.28,164250.85,3215959.05,26334.62,0,0,0,0
1869319,11761714.99,1061363.42,926072.76,1085864.77,892614.79,936396.88,660964.77,643436.56,718273.67,864497.59,599186.56,3216316.32,110322.15,0,46339.15,0,0
1869349,14125168.68,1061363.42,958779.67,1085864.77,892614.79,937165.12,987958.16,954466.98,943457,864497.59,1267354.07,3216316.32,513519.08,98992.2,342753.9,0,0
1870015,15718556.63,1061907.23,958779.67,1085864.77,888012.52,925237.15,1050107.28,1229062.84,1568970.88,863327.56,1265801.17,3215959.05,848545.79,77734.9,679180.22,0,0
1870046,16223832.37,1061907.23,958779.67,1085864.77,888012.52,925237.15,1122506.37,1207921.86,1759269.16,863327.56,1265801.17,3215959.05,933748.99,191693.27,743737.99,0,0
1870074,16273571.04,1061907.23,958779.67,1085864.77,888012.52,925237.15,1078477.33,1360995.52,1599367.24,863327.56,1265801.17,3215959.05,1045439.86,173881.5,750454.87,0,0
1870105,16104782.48,1061907.23,958779.67,1085864.77,887791.67,925237.15,1166695.02,1267124.3,1571137.33,863327.56,1265801.17,3215959.05,1022652.63,70426,742013.33,0,0
1870135,15168340.62,1061635.32,953257.78,1085864.77,887346.74,922145.15,968166.3,1138306.77,1450838.84,846741.4,1263929.68,3214818.11,950348.85,0,424875.31,0,0
1870166,13670472.3,1061363.42,950829.41,1085864.77,891731.4,935161.07,678328.31,867705.25,1114103.8,860951.24,1263925.71,3215519.33,668764.24,0,76158.75,0,0
1870196,12502550.86,1061635.32,938759.23,1085864.77,885839.57,677514.89,593819.62,922476,1001628.68,846741.4,1186051.47,3214818.11,87336.18,0,0,0,0
1870227,10811094.25,1061635.32,906766.94,1081324.43,858889.11,589925.5,361024.14,623815.69,762884.43,846741.4,497493.76,3214818.11,5709.81,0,0,0,0
1870258,9349133.53,1040116.56,713583.9,1063778.63,804716.86,466697.52,253442.86,432457.67,285185.77,852733.27,193526.86,3213711.67,29116.35,0,0,0,0
1870288,9515687.22,1061094.66,606100.12,1085087.03,892614.79,745250.52,267160.22,385599.98,285418.75,853826.95,119144.59,3214323.99,0,0,0,0,0
1870319,11926100.99,1061363.42,958779.67,1085864.77,892614.79,937165.12,680640.68,664396.46,751637.28,864497.59,620414.5,3216316.32,192344.79,0,0,0,0
1870349,14125168.68,1061363.42,958779.67,1085864.77,892614.79,937165.12,987958.16,954466.98,943457,864497.59,1267354.07,3216316.32,513519.08,98992.2,342753.9,0,0
1871015,15725099.01,1061907.23,958779.67,1085864.77,888012.52,925237.15,1030934.38,1238308.85,1570247.72,863327.56,1265801.17,3215959.05,863738.22,77734.9,679180.22,0,0
1871046,16197349.89,1061907.23,958779.67,1085864.77,888012.52,925237.15,1089729.27,1178722.19,1769230.93,863327.56,1265801.17,3215959.05,953201.74,197773.05,743737.99,0,0
1871074,16173682.18,1061907.23,958779.67,1085864.77,888012.52,925237.15,1138265.11,1222370.46,1634578.59,863327.56,1265801.17,3215959.05,963171.83,193964.34,756377.13,0,0
1871105,16630261.59,1061635.32,958779.67,1085864.77,891737.87,931810.28,1030798.69,1210411.33,1555259.24,865373.4,1266729.21,3216197.23,1000358.74,188804.98,1366435.27,0,0
1871135,15507776.27,1061635.32,952945.34,1085864.77,887346.74,931895.76,1217285.09,1160295.31,1451315.48,846741.4,1263929.68,3214818.11,980954.43,25910.1,426773.14,0,0
1871166,13955716.52,1061635.32,958779.67,1085864.77,887346.74,822907.91,724940.38,1060117.14,1240786.5,846741.4,1264245.19,3214818.11,656415.82,0,131051.98,0,0
1871196,12604968.72,1061635.32,954504.46,1085864.77,885839.57,710613.75,679112.43,963868.52,1001628.68,846741.4,1119177.27,3202634.84,93282.1,0,0,0,0
1871227,10409423.97,1061907.23,922289.71,1083986.67,881035.03,724460.27,314070.7,758976.7,431079.89,781044.54,259662.54,3152194.82,2505.6,0,36144.67,0,0
1871258,9208996.04,1043031.62,832790.57,1072502.75,707362.8,462198.05,197399.41,480296.79,207555.44,832650.97,159152.33,3213989.7,0,0,0,0,0
1871288,10354317.93,1061635.32,825676.74,1085864.77,886934.13,862044.34,351088.17,537222.58,449873.99,858165.72,168061.44,3215959.05,51726.09,0,0,0,0
1871319,11761714.99,1061363.42,926072.76,1085864.77,892614.79,936396.88,660964.77,643436.56,718273.67,864497.59,599186.56,3216316.32,110322.15,0,46339.15,0,0
1871349,14125168.68,1061363.42,958779.67,1085864.77,892614.79,937165.12,987958.16,954466.98,943457,864497.59,1267354.07,3216316.32,513519.08,98992.2,342753.9,0,0
1872015,15653015.47,1061907.23,958779.67,1085864.77,888012.52,925237.15,1055380.28,1269568.44,1451153.76,863327.56,1265801.17,3215959.05,868352.24,69739.26,673866.76,0,0
1872046,16066150.05,1061907.23,958779.67,1085864.77,888879.76,925237.15,1159864.34,1258773.54,1549259.99,863327.56,1265801.17,3215959.05,850141.57,189216.25,793072.41,0,0
1872075,15874740.53,1061907.23,958779.67,1085864.77,888012.52,925237.15,1098952.77,958152.06,1666138.87,863327.56,1265801.17,3215959.05,966599.32,157643.5,762299.28,0,0
1872106,15714417.76,1061635.32,958779.67,1085864.77,887346.74,919704.51,1330263.6,958875.99,1563038.68,846741.4,1263929.68,3214818.11,809497.41,69261.73,744594.55,0,0
1872136,15441646.53,1061635.32,949332.17,1085864.77,887346.74,919704.51,1278277.27,905413.83,1448369.27,846741.4,1263929.68,3214818.11,1133969.12,25582.34,420596.4,0,0
1872167,13570396.56,1061363.42,952731.96,1085864.77,891731.4,935161.07,810880.1,669787.87,1156161.86,860951.24,1266416.78,3214327.9,518797.32,0,146155.28,0,0
1872197,11755120.61,1059567.68,928433.45,1085864.77,867121.98,873963.62,552397.35,515787,630400.54,856829.31,1170771.84,3187681.9,26235.58,0,0,0,0
1872228,10986101.91,1061635.32,875603.81,1081324.43,858889.11,779347.64,385899.48,632988.24,763105.28,846741.4,499742.18,3200759.41,0,0,0,0,0
1872259,9501628.05,1028500.4,810181.33,1065985.47,885436.68,457666.07,199475.69,440475.48,315784.28,855662.96,215115.68,3213297.95,13980.45,0,0,0,0
1872289,10310014.14,1061635.32,851388.65,1085864.77,887148.51,860517.42,363210.18,525074.39,466169.79,859967.82,98816.9,3215959.05,34195.74,0,0,0,0
1872320,11761714.99,1061363.42,926072.76,1085864.77,892614.79,936396.88,660964.77,643436.56,718273.67,864497.59,599186.56,3216316.32,110322.15,0,46339.15,0,0
1872350,14025400.2,1061363.42,958779.67,1085864.77,892614.79,937165.12,986478.84,954864,938862.66,864497.59,1267354.07,3216316.32,505065.87,98992.2,257115.28,0,0
